ITEM: TIMESTEP
13600
ITEM: NUMBER OF ATOMS
900
ITEM: BOX BOUNDS pp pp pp
0 1.2
0 1.2
-0.012 0.012
ITEM: ATOMS id type x y z vx vy vz c_rho_peratom v_dAsphx v_dA v_dA_err c_ie_atom 
64 1 0.399621 1.15403 0 -0.000126986 0.00224382 0 0.992614 -3.04076 -2.60899 0.0572665 0.0016 
65 1 0.942852 0.975429 0 0.00377251 0.00324391 0 0.995378 1.94817 1.16498 0.103874 0.0016 
66 1 0.80716 0.206254 0 -0.00160599 -0.00264124 0 1.00645 -2.74877 -2.44619 0.0401301 0.0016 
67 1 0.831437 0.464213 0 0.00148104 -3.51521e-05 0 1.00612 -1.80949 -1.83958 0.00399062 0.0016 
68 1 0.19561 0.555956 0 0.00204413 -0.00314002 0 1.03819 2.48623 2.72153 0.0312085 0.0016 
69 1 0.232094 0.821824 0 -0.00225305 -0.00120694 0 1.02285 1.30597 1.82269 0.0685329 0.0016 
70 1 0.910313 1.15841 0 0.0027151 -0.000379064 0 1.02296 0.55306 0.282605 0.0358701 0.0016 
71 1 1.07764 0.129527 0 -0.00295969 -0.00173222 0 1.00557 3.52488 4.19759 0.0892211 0.0016 
72 1 1.04246 0.26655 0 0.00270159 0.00161111 0 1.02303 3.39456 3.55333 0.0210575 0.0016 
73 1 0.360812 0.552074 0 -0.00255165 0.004131 0 1.01095 -1.60957 -1.63916 0.00392573 0.0016 
74 1 0.82883 1.01566 0 -0.00457309 0.000183721 0 1.03033 -2.72014 -1.90633 0.107935 0.0016 
75 1 0.334069 0.67888 0 3.05395e-05 -0.00155438 0 1.05155 -0.742823 -0.929063 0.0247008 0.0016 
76 1 0.973983 0.892959 0 -0.00112125 0.00381949 0 1.04059 1.73837 1.97793 0.0317717 0.0016 
77 1 0.760551 1.09969 0 -0.00149637 -0.000966644 0 1.02688 -3.4178 -3.49231 0.00988248 0.0016 
78 1 0.0287162 0.777847 0 -0.00375312 -0.00516145 0 1.0082 5.00245 5.17691 0.0231389 0.0016 
79 1 0.548758 1.04159 0 -0.00158041 9.32098e-05 0 1.00799 -4.85788 -5.04866 0.0253028 0.0016 
80 1 0.78265 0.832311 0 -0.00068 -0.00139432 0 1.00329 -3.12472 -3.01856 0.0140787 0.0016 
81 1 0.00512602 0.261895 0 7.17587e-05 -0.000637107 0 1.02005 4.97678 5.2341 0.0341289 0.0016 
82 1 0.154979 1.00252 0 0.00154639 -0.00105563 0 1.01441 2.93427 3.60464 0.0889105 0.0016 
83 1 0.624971 0.551083 0 -0.00209335 -0.00246276 0 1.01609 -4.99185 -5.1913 0.0264531 0.0016 
84 1 0.202323 0.239844 0 0.000676838 0.00236253 0 0.918801 2.59792 2.56265 0.00467694 0.0016 
85 1 1.14968 0.710532 0 -0.00290979 -0.0056605 0 0.960366 4.96209 5.05528 0.0123603 0.0016 
86 1 0.578433 0.0394713 0 0.000702399 -0.000349032 0 1.00739 -4.95161 -5.20264 0.033294 0.0016 
87 1 0.0661864 0.615163 0 -0.00338307 -0.00251513 0 1.01748 4.89508 4.92471 0.00392978 0.0016 
88 1 0.642069 0.0762034 0 -0.00283343 -0.000138391 0 1.01095 -4.81969 -5.10948 0.0384345 0.0016 
89 1 1.07708 0.213452 0 -0.0015856 -0.003516 0 1.01668 3.46355 4.18853 0.096153 0.0016 
90 1 0.00436658 0.562086 0 -0.00230849 0.00112077 0 0.994923 5.14652 5.23462 0.0116847 0.0016 
91 1 0.822347 0.251947 0 -0.000787883 -0.00755422 0 1.00298 -2.27629 -2.07072 0.0272647 0.0016 
92 1 0.638257 0.407099 0 0.0075953 -0.00144819 0 0.986233 -4.70414 -5.13129 0.0566519 0.0016 
93 1 0.296546 0.432082 0 0.00261637 -0.00126825 0 1.02055 -0.0162007 0.094692 0.0147076 0.0016 
94 1 0.876555 1.16336 0 0.00123393 0.0044632 0 1.02536 -0.514533 -0.641139 0.0167917 0.0016 
95 1 0.391667 0.635366 0 0.00205351 -0.00399075 0 1.0323 -2.45851 -2.41771 0.00541124 0.0016 
96 1 0.497127 0.88548 0 0.00213905 -0.000731325 0 0.991915 -4.65688 -4.49461 0.0215224 0.0016 
97 1 0.301296 0.108975 0 0.000504855 0.00712922 0 1.05302 0.360694 -0.0355219 0.0525498 0.0016 
98 1 0.389014 0.134771 0 0.00100845 0.00284651 0 1.02363 -1.98337 -2.35298 0.0490214 0.0016 
99 1 0.490626 0.387475 0 -0.000295465 0.00258297 0 1.00054 -4.18403 -4.40059 0.0287217 0.0016 
100 1 0.161458 0.0681546 0 0.000552933 -0.00137246 0 1.03952 3.13117 3.47376 0.0454373 0.0016 
101 1 0.684315 1.04908 0 0.000263171 0.00079061 0 0.984572 -4.68588 -4.73398 0.00638051 0.0016 
102 1 0.818213 0.300714 0 0.00923689 -0.00495424 0 0.984722 -0.530541 -2.17433 0.218014 0.0016 
103 1 0.263678 0.123487 0 -0.00247173 0.00479824 0 1.03682 1.34071 0.98979 0.0465424 0.0016 
104 1 0.748643 0.704565 0 0.00494762 0.0022934 0 1.0006 -3.07745 -3.72862 0.0863639 0.0016 
105 1 0.118062 0.96225 0 0.00181972 0.0022792 0 0.996772 3.98187 4.26702 0.0378192 0.0016 
106 1 1.09735 0.902761 0 -0.00202628 0.00466808 0 1.00358 4.21189 4.49776 0.0379159 0.0016 
107 1 0.383655 0.524791 0 -0.00336793 0.00340835 0 1.03348 -1.10368 -2.22082 0.148165 0.0016 
108 1 0.297071 0.228074 0 -0.00420129 0.00456791 0 0.994456 1.64402 0.0802957 0.207396 0.0016 
109 1 1.15656 0.860813 0 0.00350232 -0.000933154 0 1.01521 5.08456 5.1011 0.00219403 0.0016 
110 1 0.36121 0.182916 0 0.0013433 0.00332292 0 1.0151 -2.10639 -1.64952 0.0605933 0.0016 
111 1 0.35936 0.446212 0 -8.64027e-06 0.00175988 0 1.00791 -0.936654 -1.6013 0.0881516 0.0016 
112 1 1.19996 0.653908 0 -0.000874821 -0.00385301 0 1.00136 4.99016 5.23599 0.0326034 0.0016 
113 1 0.0240914 0.466149 0 -0.00120869 0.00433631 0 0.978403 5.13071 5.19439 0.00844471 0.0016 
114 1 0.897803 0.971224 0 0.00261038 0.0023397 0 0.973767 0.287364 -0.0602266 0.0461006 0.0016 
115 1 1.1829 0.320023 0 -0.000523165 -0.0018589 0 0.975315 5.27683 5.21502 0.00819737 0.0016 
116 1 0.165625 0.00243825 0 -0.000435899 -0.00635766 0 1.04549 3.81028 3.38745 0.0560804 0.0016 
117 1 0.384576 0.0590486 0 -0.000109941 0.0020724 0 0.997842 -2.48624 -2.24365 0.0321749 0.0016 
118 1 1.19931 0.79513 0 -0.00257477 -0.00172853 0 1.00497 5.17378 5.23595 0.00824582 0.0016 
119 1 0.394982 0.597768 0 -0.0014497 -0.00212213 0 0.997602 -2.43791 -2.49797 0.00796638 0.0016 
120 1 1.05195 0.365385 0 0.0045471 -0.00166154 0 0.971422 4.707 3.74009 0.128241 0.0016 
121 1 0.0987188 1.09474 0 -0.000110595 -0.00193956 0 0.973498 4.16515 4.55196 0.0513027 0.0016 
122 1 0.315773 0.732193 0 -0.00343814 -3.5599e-05 0 1.00579 -0.616216 -0.431943 0.02444 0.0016 
123 1 0.215826 0.8596 0 -0.00743551 -0.00369333 0 1.00259 3.15376 2.23369 0.122028 0.0016 
124 1 0.156243 0.833075 0 -0.00628617 -0.00551478 0 1.03245 3.736 3.57943 0.0207665 0.0016 
125 1 1.14248 0.343422 0 0.000850643 0.00414002 0 0.973049 4.71466 5.0003 0.0378836 0.0016 
126 1 0.568969 0.744412 0 0.000379006 0.00314529 0 1.00693 -4.89352 -5.16703 0.0362754 0.0016 
127 1 0.682505 0.903208 0 -0.00125753 -0.00156656 0 1.01697 -4.27372 -4.75497 0.0638276 0.0016 
128 1 0.965865 1.14666 0 0.00245039 -0.00158573 0 0.973128 1.72516 1.77015 0.00596778 0.0016 
129 1 1.09829 0.683668 0 -0.00273184 -0.00182391 0 1.00967 4.24531 4.51092 0.035228 0.0016 
130 1 0.157364 0.222186 0 0.000280585 0.00405453 0 1.02077 3.50159 3.55693 0.00733951 0.0016 
131 1 0.215588 0.349849 0 -0.00127517 0.00057273 0 0.978341 2.51044 2.2396 0.0359208 0.0016 
132 1 0.566683 0.614353 0 -0.0017429 0.00184928 0 1.00248 -4.95761 -5.15652 0.0263805 0.0016 
133 1 0.850604 0.274427 0 0.00334577 -0.00399999 0 1.0291 -1.06381 -1.33918 0.0365219 0.0016 
134 1 1.18382 0.22688 0 -8.54873e-05 0.00092134 0 1.01461 4.98551 5.21722 0.0307309 0.0016 
135 1 0.221347 0.490449 0 0.00172151 -0.005639 0 0.994443 1.53054 2.09589 0.0749808 0.0016 
136 1 0.980172 0.930854 0 -0.000291648 -0.00563392 0 1.05293 2.4939 2.13398 0.0477354 0.0016 
137 1 1.01546 0.983708 0 -0.00210285 0.00488775 0 1.02598 2.7672 2.97611 0.0277072 0.0016 
138 1 1.01772 0.33403 0 -0.00121375 0.00186312 0 0.99107 2.14563 3.0268 0.116868 0.0016 
139 1 0.910524 0.166008 0 0.00044711 -0.00772169 0 1.0129 0.123803 0.288362 0.0218253 0.0016 
140 1 0.237268 1.15482 0 0.00944322 0.00107838 0 1.00778 -0.906935 1.68909 0.344308 0.0016 
141 1 0.378111 0.288138 0 0.00358654 0.00555803 0 0.985974 -2.42509 -2.08224 0.0454713 0.0016 
142 1 0.487729 0.644307 0 -0.00486218 -0.00221549 0 0.999517 -3.91793 -4.35706 0.0582403 0.0016 
143 1 0.72939 0.229286 0 -0.00343999 0.00014123 0 1.01719 -3.98193 -4.07962 0.0129572 0.0016 
144 1 0.463341 0.209341 0 -0.00395956 0.00487156 0 0.964009 -3.41179 -3.95178 0.0716187 0.0016 
145 1 0.216025 0.747733 0 0.000280208 -0.00116668 0 1.01342 1.7437 2.22877 0.0643341 0.0016 
146 1 1.14197 0.467726 0 -0.00113618 -0.000408119 0 0.982389 4.9983 4.99611 0.000290695 0.0016 
147 1 0.871775 0.302861 0 0.0060451 -0.00558789 0 1.03707 -0.535914 -0.770983 0.031177 0.0016 
148 1 0.638379 0.727224 0 -0.00183579 -0.00343957 0 0.996358 -5.14738 -5.13062 0.00222254 0.0016 
149 1 0.381476 0.814286 0 -0.00141985 0.000726286 0 1.03526 -1.6558 -2.16657 0.0677427 0.0016 
150 1 0.416255 0.102873 0 0.000505497 0.00360764 0 1.01329 -2.73508 -2.994 0.0343402 0.0016 
151 1 0.613895 0.018163 0 -0.00426582 0.0028042 0 0.989421 -5.20191 -5.22214 0.00268211 0.0016 
152 1 0.766404 1.00577 0 0.00222321 0.00368278 0 1.01806 -2.68758 -3.37114 0.0906599 0.0016 
153 1 0.803836 0.946241 0 -0.00120026 0.00052944 0 0.998619 -1.99258 -2.5264 0.0707998 0.0016 
154 1 0.0900856 1.13908 0 0.000873404 -0.000777595 0 0.979212 4.6305 4.66423 0.00447443 0.0016 
155 1 0.887848 0.209468 0 0.00761603 -0.00375506 0 1.01333 1.35853 -0.332939 0.224338 0.0016 
156 1 0.943558 0.815677 0 0.000811399 0.00121883 0 1.01086 1.16481 1.18385 0.00252548 0.0016 
157 1 0.739727 0.911983 0 -0.0027309 0.000654334 0 0.971252 -4.24785 -3.8961 0.046652 0.0016 
158 1 0.272665 1.12625 0 0.0043732 -0.00378012 0 1.04246 -0.424893 0.746855 0.155408 0.0016 
159 1 1.17754 0.73984 0 -0.00374972 -0.00543099 0 1.0039 4.8295 5.19984 0.0491175 0.0016 
160 1 1.11243 0.200886 0 0.00246439 -1.18979e-05 0 1.00996 4.78813 4.69521 0.0123243 0.0016 
161 1 0.241501 0.987636 0 -0.0032381 -0.00360491 0 1.01459 2.67962 1.57883 0.145996 0.0016 
162 1 0.328078 7.56471e-05 0 0.00125207 -0.00296073 0 0.952732 -0.658605 -0.767006 0.0143772 0.0016 
163 1 0.543639 0.517535 0 0.00203612 -0.000723651 0 1.0137 -4.72037 -5.00964 0.0383658 0.0016 
164 1 0.644471 0.621488 0 0.00611794 -0.00541186 0 1.02271 -4.78993 -5.09468 0.0404191 0.0016 
165 1 1.08128 0.285077 0 -0.00192576 0.00198743 0 1.01707 3.39625 4.25647 0.11409 0.0016 
166 1 1.05867 0.323095 0 0.00172135 0.00124918 0 0.97082 4.30764 3.86661 0.0584928 0.0016 
167 1 0.855823 0.0837805 0 -0.00306787 -0.000672896 0 0.993881 -1.59255 -1.20035 0.0520168 0.0016 
168 1 0.56587 0.222048 0 -0.00527841 0.0012307 0 0.996953 -4.8826 -5.1526 0.0358103 0.0016 
169 1 1.14446 1.13205 0 0.0040258 0.00396867 0 0.998568 5.11911 5.01613 0.0136577 0.0016 
170 1 0.0910613 1.01747 0 -0.00805946 -0.00253113 0 1.01299 4.94999 4.65202 0.0395191 0.0016 
171 1 0.837175 0.613532 0 -0.00260738 -0.00265034 0 1.02009 -2.36317 -1.69148 0.0890857 0.0016 
172 1 0.511947 0.218746 0 -0.00483783 -0.00103684 0 0.996374 -4.35061 -4.68929 0.044919 0.0016 
173 1 0.691096 0.936642 0 -0.00296157 0.00423521 0 1.02444 -4.66588 -4.65158 0.00189727 0.0016 
174 1 0.796621 1.11512 0 -0.000330826 0.00725236 0 1.01319 -2.44707 -2.69781 0.0332553 0.0016 
175 1 1.11731 0.529142 0 -0.00583 0.000346171 0 1.00248 4.42544 4.75284 0.043422 0.0016 
176 1 0.234184 0.285144 0 0.00199403 0.00018661 0 1.02956 1.50882 1.76887 0.0344906 0.0016 
177 1 0.652267 1.07388 0 0.00308668 0.00133801 0 1.00017 -4.60406 -5.04114 0.0579685 0.0016 
178 1 0.12019 0.151567 0 -0.00044131 0.00116219 0 1.00194 4.49201 4.23294 0.0343602 0.0016 
179 1 1.04034 1.06527 0 0.00394404 0.00161244 0 1.00682 4.4408 3.5104 0.123398 0.0016 
180 1 0.0828111 0.582048 0 0.000692666 -0.00539279 0 1.03281 4.52901 4.75145 0.0295025 0.0016 
181 1 0.669314 0.146033 0 -0.00942678 -0.00231065 0 1.026 -5.16958 -4.89492 0.0364274 0.0016 
182 1 0.569537 0.367965 0 -0.00253659 -0.00122837 0 1.00689 -4.82779 -5.16952 0.0453235 0.0016 
183 1 1.03289 0.0595402 0 0.00121828 0.00136313 0 1.00098 3.62852 3.3564 0.0360906 0.0016 
184 1 0.0798591 0.541795 0 0.00246868 -0.00423663 0 1.01933 4.67091 4.78488 0.0151168 0.0016 
185 1 0.336194 0.823236 0 0.00273362 0.00157957 0 0.979509 -2.07934 -0.986357 0.144962 0.0016 
186 1 1.02586 1.17986 0 -0.000842562 -0.00289951 0 1.00421 3.15782 3.2062 0.00641563 0.0016 
187 1 0.349834 0.866641 0 0.000534748 -0.00255813 0 1.02515 -1.65724 -1.35079 0.0406444 0.0016 
188 1 0.312808 0.864722 0 -0.0037023 -0.00513328 0 1.02404 0.312615 -0.350881 0.0879988 0.0016 
189 1 0.279506 0.862834 0 -0.00246127 -0.0039229 0 1.02397 0.511498 0.560788 0.00653728 0.0016 
190 1 0.191751 0.829001 0 -0.00440336 -0.00390452 0 1.01429 3.0228 2.81134 0.0280463 0.0016 
191 1 1.0843 0.641854 0 -0.00226762 -0.00300389 0 0.996645 3.82891 4.30423 0.0630419 0.0016 
192 1 0.0221261 0.0834516 0 0.00202939 0.00399872 0 1.01574 4.94594 5.20089 0.0338134 0.0016 
193 1 0.945632 0.283872 0 0.00324684 -0.00346509 0 0.982089 1.01054 1.23917 0.0303226 0.0016 
194 1 0.582953 0.529251 0 -0.00205091 0.00250118 0 1.0107 -5.11122 -5.21514 0.013784 0.0016 
195 1 0.4913 0.177044 0 -0.00560069 0.0029126 0 0.974079 -4.49577 -4.41058 0.0112986 0.0016 
196 1 0.115057 0.848953 0 -0.00283526 -5.09984e-05 0 0.997857 4.03996 4.31424 0.0363771 0.0016 
197 1 0.488381 1.05533 0 -0.00376371 -0.00355191 0 1.01786 -3.82954 -4.36693 0.0712736 0.0016 
198 1 0.274579 0.910847 0 -0.00090458 -0.00658081 0 0.998628 0.145757 0.694884 0.0728302 0.0016 
199 1 0.884481 1.11749 0 -0.00239692 0.00320165 0 0.959577 -1.10631 -0.424989 0.0903625 0.0016 
200 1 0.769039 0.211253 0 -0.00164157 0.00280938 0 0.999122 -3.44986 -3.31555 0.0178139 0.0016 
201 1 1.06272 0.479241 0 0.000253074 0.000793269 0 1.00266 4.18644 3.94062 0.0326035 0.0016 
202 1 0.883912 0.886586 0 -0.00159432 0.00457488 0 0.982251 -0.532389 -0.440534 0.0121827 0.0016 
203 1 0.114234 0.924834 0 -0.000565612 0.00152921 0 0.987304 4.11498 4.32697 0.0281165 0.0016 
204 1 0.925746 0.780087 0 0.0032277 0.000580465 0 1.00938 0.904273 0.703706 0.0266011 0.0016 
205 1 1.19697 0.357326 0 -0.000881997 -0.00237365 0 0.995546 5.01351 5.23533 0.0294196 0.0016 
206 1 0.210407 0.936864 0 -0.00290003 -0.00360293 0 1.02736 2.65089 2.36713 0.037635 0.0016 
207 1 0.899624 0.26465 0 0.00422671 -0.00455676 0 0.979704 -0.158349 -0.0103209 0.0196329 0.0016 
208 1 0.844792 1.14024 0 0.0016768 0.00372224 0 1.03156 -1.13126 -1.49255 0.0479186 0.0016 
209 1 0.243899 0.394665 0 -0.000323323 -0.000488712 0 1.00666 1.3067 1.51601 0.0277609 0.0016 
210 1 0.542379 0.886138 0 0.00382712 0.00168572 0 1.00088 -5.1045 -4.99949 0.0139283 0.0016 
211 1 0.503281 0.284868 0 0.00648843 0.00086849 0 0.984779 -5.01899 -4.5788 0.0583815 0.0016 
212 1 0.165951 0.35894 0 -0.000544262 -0.00324926 0 1.00259 3.47289 3.38062 0.0122378 0.0016 
213 1 0.835223 0.350855 0 0.00123219 -0.00462679 0 1.01994 -2.28722 -1.74206 0.0723041 0.0016 
214 1 0.251712 0.00429997 0 0.000266626 0.00372984 0 1.00522 1.33691 1.30979 0.00359729 0.0016 
215 1 0.971679 0.115861 0 -0.00263879 -0.00313662 0 1.01129 1.85112 1.9193 0.00904289 0.0016 
216 1 0.447054 0.419976 0 0.00282566 0.00471847 0 0.997026 -3.92097 -3.64485 0.0366222 0.0016 
217 1 1.06159 0.604143 0 7.85584e-05 0.000657655 0 0.972775 4.18495 3.92014 0.0351218 0.0016 
218 1 0.882884 1.00402 0 8.57575e-05 0.00165661 0 0.99108 -0.948267 -0.468611 0.0636164 0.0016 
219 1 0.509319 0.532138 0 0.00314685 0.000588236 0 1.0045 -4.778 -4.65679 0.016076 0.0016 
220 1 0.453435 0.255706 0 -6.97358e-05 0.00703075 0 0.998373 -3.71154 -3.76839 0.0075405 0.0016 
221 1 0.0362516 0.181616 0 0.00526876 -0.00054594 0 1.00289 4.73144 5.14195 0.0544446 0.0016 
222 1 0.41066 1.02969 0 -0.00503056 0.00339446 0 0.984997 -2.06109 -2.86688 0.106872 0.0016 
223 1 1.09605 0.0848596 0 0.00188898 0.00141945 0 1.00833 4.60723 4.47938 0.016957 0.0016 
224 1 0.385145 1.12073 0 -0.00479637 0.00162757 0 0.988784 -1.31175 -2.25774 0.125466 0.0016 
225 1 0.487729 0.246683 0 -0.000837076 0.0032517 0 1.01099 -4.14827 -4.35706 0.0276911 0.0016 
226 1 0.384718 0.846786 0 0.00594991 0.00236462 0 1.02535 -3.43209 -2.24717 0.157155 0.0016 
227 1 0.784511 0.161503 0 -0.00250297 0.00184177 0 1.02048 -3.13772 -2.97673 0.0213523 0.0016 
228 1 0.720243 0.37806 0 0.00414993 -0.0110289 0 1.01458 -4.21055 -4.23209 0.00285702 0.0016 
229 1 1.06023 0.783371 0 -0.00261712 -8.68447e-05 0 1.01829 2.78623 3.89531 0.147097 0.0016 
230 1 0.722493 0.948901 0 0.000871442 -0.00181654 0 1.03141 -3.9101 -4.19547 0.0378483 0.0016 
231 1 0.848894 0.143686 0 0.000319694 -0.00399391 0 1.02889 -0.881884 -1.38443 0.0666521 0.0016 
232 1 0.0972557 0.258053 0 -0.00368715 -0.00152025 0 0.989175 4.75971 4.57165 0.0249424 0.0016 
